srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,Label
352,59.166.0.9,41010,149.171.126.1,80,tcp,FIN,0.004104,1058,822,31,29,2,2,http,1805068.25,1442495.125,8,10,255,255,3766789683,3767792274,132,82,1,82,34.780302,0.743582,1421927521,1421927521,0.534,0.403667,0.0006,0.00046699999999999997,0.000133,0,0,1,0,0,1,1,1,5,1,1,1,,0
353,59.166.0.3,4354,149.171.126.5,80,tcp,FIN,1.009007,1684,10168,31,29,3,5,http,12400.31055,76146.15625,14,18,255,255,3530984113,3527839429,120,565,1,3924,8770.624542,7684.259329,1421927521,1421927522,77.585233,59.324824,0.000609,0.000481,0.000128,0,0,1,0,0,1,2,3,2,1,1,2,,0
354,59.166.0.4,63081,149.171.126.5,80,tcp,FIN,1.015817,1684,10168,31,29,3,5,http,12317.17871,75635.66406,14,18,255,255,1741407272,1742394019,120,565,1,3924,8769.443875,7683.499269,1421927521,1421927522,78.112077,59.704409999999996,0.0009429999999999999,0.00084,0.000103,0,0,1,0,0,2,2,5,4,1,1,1,,0
355,59.166.0.3,43588,149.171.126.2,80,tcp,FIN,1.007485,1580,10168,31,29,3,5,http,11505.87793,76261.17969,12,18,255,255,3586789365,3587810567,132,565,1,3924,9539.393388,7683.698884,1421927521,1421927522,91.553092,59.232293000000006,0.000674,0.000528,0.000146,0,0,1,0,0,2,2,1,3,1,1,1,,0
356,59.166.0.6,5578,149.171.126.2,80,tcp,FIN,1.012186,1684,10168,31,29,3,5,http,12361.36426,75906.99219,14,18,255,255,253923178,2400316109,120,565,1,3924,8766.367558,7675.0475400000005,1421927522,1421927523,77.829002,59.511235,0.000614,0.00049,0.000124,0,0,1,0,0,1,2,5,1,1,1,1,,0
357,59.166.0.5,42635,149.171.126.6,80,tcp,FIN,0.086717,1058,822,31,29,2,2,http,85427.30469,68268.03906,8,10,255,255,373920919,2527599511,132,82,1,82,959.284452,24.14941,1421927522,1421927523,12.242857,9.583333,0.000599,0.000466,0.000133,0,0,1,0,0,1,1,3,10,1,1,1,,0
358,175.45.176.2,39484,149.171.126.12,80,tcp,FIN,0.179825,3202,268,254,252,2,1,http,128213.5469,9965.244141,10,6,255,255,794316008,2891444482,320,45,1,0,980.566634,58.565426,1421927523,1421927523,18.344444,34.441199,0.053809,0.007612000000000001,0.046197,0,1,1,0,0,1,1,1,1,1,1,1,Exploits,1
359,59.166.0.3,10259,149.171.126.5,80,tcp,FIN,1.1476879999999998,1684,10168,31,29,3,5,http,10901.91699,66945.02344,14,18,255,255,2703499742,2704612352,120,565,1,3924,8836.50706,7737.394864,1421927523,1421927524,88.25469,67.478882,0.0007059999999999999,0.000543,0.00016299999999999998,0,0,1,0,0,2,2,4,3,1,1,1,,0
360,59.166.0.7,64753,149.171.126.7,80,tcp,FIN,1.118063,1684,10168,31,29,3,5,http,11190.7832,68718.85156,14,18,255,255,3059305068,3064457660,120,565,1,3924,8808.809564,7712.30694,1421927523,1421927524,85.975541,65.739588,0.0006230000000000001,0.00048600000000000005,0.00013700000000000002,0,0,1,0,0,1,1,3,1,1,1,1,,0
361,59.166.0.9,34867,149.171.126.3,80,tcp,FIN,1.164695,1684,10168,31,29,3,5,http,10742.72656,65967.48438,14,18,255,255,2819304920,2823377462,120,565,1,3924,8845.989871,7755.209729000001,1421927523,1421927524,89.564536,68.46570600000001,0.000925,0.0007740000000000001,0.000151,0,0,1,0,0,1,1,1,2,1,1,1,,0
362,59.166.0.4,24186,149.171.126.0,80,tcp,FIN,1.157,1684,10168,31,29,3,5,http,10814.174809999999,66406.22656,14,18,255,255,1033918586,3180793672,120,565,1,3924,8859.944785,7867.685826999999,1421927524,1421927525,88.97331,68.02488199999999,0.000719,0.0005690000000000001,0.00015,0,0,1,0,0,2,2,3,6,1,1,1,,0
363,59.166.0.8,40645,149.171.126.0,80,tcp,FIN,0.040080000000000005,1058,822,31,29,2,2,http,184830.3438,147704.5938,8,10,255,255,3839306954,1694918101,132,82,1,82,353.062913,8.352749000000001,1421927525,1421927525,5.679571,4.400111,0.000671,0.000475,0.000196,0,0,1,0,0,1,2,3,5,1,1,1,,0
364,59.166.0.1,34180,149.171.126.9,80,tcp,FIN,1.943915,18994,1087890,31,29,2,370,http,77949.90625,4471109.0,356,746,255,255,2879304578,2884975880,53,1458,1,524288,394.240523,239.250182,1421927523,1421927525,5.474913,2.6085409999999998,0.000667,0.000545,0.000122,0,0,1,0,0,1,1,5,3,1,1,1,,0
365,59.166.0.2,63648,149.171.126.7,80,tcp,FIN,1.007819,1684,10168,31,29,3,5,http,12414.92676,76235.90625,14,18,255,255,1873919569,4024582899,120,565,1,3924,8765.667775,7676.820642000001,1421927525,1421927526,77.495002,59.251118000000005,0.000704,0.000546,0.00015800000000000002,0,0,1,0,0,3,1,2,2,2,1,1,,0
366,59.166.0.2,53948,149.171.126.2,80,tcp,FIN,2.540604,19098,1087890,31,29,2,370,http,59969.98828,3421019.5,358,746,255,255,1273919519,3425206370,53,1458,1,524288,377.483804,231.393627,1421927524,1421927526,7.11563,3.4094309999999997,0.000802,0.000573,0.000229,0,0,1,0,0,3,1,6,2,2,1,1,,0
367,59.166.0.0,60475,149.171.126.6,80,tcp,FIN,1.14008,1684,10168,31,29,3,5,http,10974.66895,67391.76563,14,18,255,255,4259306032,4264447303,120,565,1,3924,8837.284078,7737.947701000001,1421927525,1421927526,87.668231,67.033118,0.000654,0.000512,0.00014199999999999998,0,0,1,0,0,1,3,1,3,1,1,1,,0
368,175.45.176.0,16431,149.171.126.15,8080,tcp,FIN,0.245102,1132,268,254,252,2,1,http,33259.62109,7311.241698999999,10,6,255,255,63504571,3304456261,113,45,1,0,1281.4898560000001,70.562938,1421927526,1421927526,24.979556,47.32,0.058183000000000006,0.008491,0.049692,0,1,1,0,0,1,1,1,1,1,1,1,Exploits,1
369,59.166.0.8,57662,149.171.126.6,80,tcp,FIN,1.15401,1684,10168,31,29,3,5,http,10842.19336,66578.27344,14,18,255,255,2231822071,2238109617,120,565,1,3924,8828.069105,7733.41365,1421927526,1421927527,88.741538,67.851824,0.000641,0.000518,0.000123,0,0,1,0,0,2,3,4,4,1,1,1,,0
370,59.166.0.7,17357,149.171.126.1,80,tcp,FIN,1.079839,1580,10168,31,29,3,5,http,10734.93359,71151.35156,12,18,255,255,806436257,807465920,132,565,1,3924,9559.034133,7697.040048000001,1421927527,1421927528,98.135001,63.48935,0.000664,0.000516,0.000148,0,0,1,0,0,2,1,7,2,1,1,1,,0
371,175.45.176.1,25642,149.171.126.10,80,tcp,FIN,0.182807,1052,268,254,252,2,1,http,41442.61328,9802.688477,10,6,255,255,909279681,316770887,105,45,1,0,1015.040973,61.003168,1421927529,1421927529,19.075111,35.225198999999996,0.05361900000000001,0.006670999999999999,0.046948000000000004,0,1,1,0,0,1,1,1,1,1,1,1,Exploits,1
372,59.166.0.4,61071,149.171.126.8,80,tcp,FIN,14.527643,18682,1087900,31,29,2,370,http,10258.51172,598275.6875,350,746,255,255,3981761595,1837457228,53,1458,1,524288,2012.0240019999999,1333.955956,1421927514,1421927529,41.625585,19.499453,0.000697,0.000542,0.000155,0,0,1,0,0,1,1,4,8,1,1,2,,0
373,59.166.0.7,3133,149.171.126.0,80,tcp,FIN,1.006837,1580,10168,31,29,3,5,http,11513.2832,76310.26563,12,18,255,255,1406436809,1407470430,132,565,1,3924,9534.107748,7678.8778090000005,1421927528,1421927529,91.497999,59.19305799999999,0.000708,0.000551,0.000157,0,0,1,0,0,2,1,2,1,1,1,1,,0
374,59.166.0.8,14210,149.171.126.5,80,tcp,FIN,1.011922,1684,10168,31,29,3,5,http,12364.58887,75926.79688,14,18,255,255,1826435347,1827482944,120,565,1,3924,8766.343806,7675.514931999999,1421927528,1421927529,77.813695,59.492118000000005,0.000712,0.000552,0.00016,0,0,1,0,0,2,1,1,6,1,1,1,,0
375,59.166.0.2,30869,149.171.126.6,80,tcp,FIN,1.151673,18162,1087890,31,29,2,370,http,125792.6563,7546809.0,340,746,255,255,2368533082,2369556653,53,1458,1,524288,204.563739,123.957223,1421927529,1421927530,3.3963129999999997,1.545107,0.000721,0.0005639999999999999,0.000157,0,0,1,0,0,3,3,2,4,1,1,1,,0
376,175.45.176.0,39367,149.171.126.14,80,tcp,FIN,0.286396,812,2102,62,252,2,2,http,20419.2793,51397.36719,10,8,255,255,1147499117,2942746409,81,263,1,661,1562.9973929999999,55.24655500000001,1421927530,1421927530,31.821778000000002,39.860145,0.053256,0.006384,0.046872000000000004,0,1,1,0,0,2,1,1,1,1,1,1,Exploits,1
377,59.166.0.7,10267,149.171.126.7,80,tcp,FIN,1.0047270000000001,1580,10168,31,29,3,5,http,11537.46191,76470.52344,12,18,255,255,638951854,2785386280,132,565,1,3924,9529.708764,7675.025968999999,1421927530,1421927531,91.30700300000001,59.068470999999995,0.00067,0.000558,0.00011200000000000001,0,0,1,0,0,2,2,2,4,1,1,1,,0
378,59.166.0.5,6588,149.171.126.0,80,tcp,FIN,1.0083229999999999,1684,10168,31,29,3,5,http,12408.72266,76197.8125,14,18,255,255,518951866,520002271,120,565,1,3924,8765.834004,7675.255937000001,1421927530,1421927531,77.53638199999999,59.266824,0.0009390000000000001,0.0007830000000000001,0.000156,0,0,1,0,0,2,1,2,3,1,1,1,,0
379,59.166.0.6,23822,149.171.126.6,80,tcp,FIN,1.0059690000000001,1580,10168,31,29,3,5,http,11523.217770000001,76376.10938,12,18,255,255,3208533724,1059970549,132,565,1,3924,9530.069132999999,7674.340706999999,1421927531,1421927532,91.42081800000001,59.14235,0.000701,0.000545,0.000156,0,0,1,0,0,1,2,4,1,1,1,1,,0
380,59.166.0.0,54093,149.171.126.8,80,tcp,FIN,1.005855,1580,10168,31,29,3,5,http,11524.52441,76384.77344,12,18,255,255,1358952680,3509550806,132,565,1,3924,9530.380566,7674.846476999999,1421927531,1421927532,91.407912,59.135056999999996,0.0007099999999999999,0.000554,0.000156,0,0,1,0,0,2,1,3,6,1,1,2,,0
381,59.166.0.3,26122,149.171.126.6,80,tcp,FIN,1.0054459999999998,1580,10168,31,29,3,5,http,11529.21289,76415.84375,12,18,255,255,1178951496,1180004019,132,565,1,0,9524.611267,7675.5736,1421927531,1421927532,91.36890600000001,59.10846899999999,0.000754,0.000597,0.000157,0,0,1,0,0,1,2,4,4,1,1,1,,0
382,59.166.0.0,6970,149.171.126.7,80,tcp,FIN,1.156694,18890,1087890,31,29,2,370,http,130281.6406,7514049.0,354,746,255,255,3748533487,3749548835,53,1458,1,524288,188.06590400000002,114.555994,1421927532,1421927533,3.275875,1.551867,0.0006929999999999999,0.000549,0.000144,0,0,1,0,0,2,2,3,1,1,1,1,,0
383,175.45.176.0,27767,149.171.126.17,80,tcp,FIN,0.205144,832,268,254,252,2,1,http,29208.75,8735.327148,10,6,255,255,1740602354,1234686779,83,45,1,0,1035.25237,46.945566,1421927533,1421927533,21.208667000000002,33.859,0.054041,0.035843,0.018198,0,1,1,0,0,2,1,4,4,1,1,4,Exploits,1
384,59.166.0.5,61958,149.171.126.4,80,tcp,FIN,0.004083,1058,822,31,29,2,2,http,1814352.125,1449914.25,8,10,255,255,3276855252,1132495640,132,82,1,82,33.730094,0.7048439999999999,1421927534,1421927534,0.532714,0.391667,0.000717,0.000553,0.000164,0,0,1,0,0,2,1,3,6,1,1,2,,0
385,59.166.0.7,42232,149.171.126.1,80,tcp,FIN,1.004733,1580,10168,31,29,3,5,http,11537.393559999999,76470.07031,12,18,255,255,2496860771,2502111313,132,565,1,3924,9524.694591,0.0,1421927533,1421927534,91.305094,59.07035,0.00067,0.000533,0.00013700000000000002,0,0,1,0,0,2,1,2,1,1,1,1,,0
386,59.166.0.5,11889,149.171.126.0,80,tcp,FIN,1.065321,1580,10168,31,29,3,5,http,10881.22754,72120.98438,12,18,255,255,771467348,2922121073,132,565,1,3924,9557.116183,7696.45933,1421927534,1421927535,96.812366,62.634414,0.00067,0.000532,0.000138,0,0,1,0,0,2,2,2,7,1,1,1,,0
387,59.166.0.4,49779,149.171.126.0,80,tcp,FIN,1.580677,18162,1087890,31,29,2,370,http,91651.86719,5498565.5,340,746,255,255,2621048869,2617905811,53,1458,1,524288,252.681948,145.426977,1421927533,1421927535,4.661761,2.1209569999999998,0.000705,0.00056,0.000145,0,0,1,0,0,2,2,2,1,1,1,1,,0
388,175.45.176.0,14977,149.171.126.15,16000,tcp,FIN,0.203967,638,4772,254,252,2,3,http,22552.66797,168458.625,10,10,255,255,196372025,3435623144,64,477,1,1719,1174.4950119999999,1837.6151969999999,1421927535,1421927535,22.663,21.379889000000002,0.061571,0.006522,0.055049,0,1,1,0,0,1,1,1,1,1,1,1,Generic,1
389,59.166.0.6,39595,149.171.126.7,80,tcp,FIN,1.0048139999999999,1580,10168,31,29,3,5,http,11536.46289,76463.89844,12,18,255,255,1731469450,3882067674,132,565,1,3924,9528.719929,7675.103856999999,1421927535,1421927536,91.312274,59.074291,0.0006889999999999999,0.000547,0.00014199999999999998,0,0,1,0,0,1,1,2,3,1,1,1,,0
390,59.166.0.2,24697,149.171.126.9,80,tcp,FIN,1.019093,1684,10168,31,29,3,5,http,12277.58398,75392.53125,14,18,255,255,3341048449,1192422765,120,565,1,3924,8765.97387,7675.645132,1421927535,1421927536,78.363231,59.914235,0.000681,0.0005480000000000001,0.000133,0,0,1,0,0,1,1,5,1,1,1,1,,0
391,175.45.176.1,30074,149.171.126.18,80,tcp,FIN,0.24798499999999998,846,1008,254,252,2,2,http,24582.13086,28453.33398,10,8,255,255,971387154,641439703,85,126,1,90,1514.6828890000002,60.188102,1421927538,1421927538,27.553889,32.545285,0.049636,0.005749,0.043887,0,1,1,0,0,1,1,1,1,1,1,1,DoS,1
392,59.166.0.4,41796,149.171.126.5,80,tcp,FIN,1.0089700000000001,1684,10168,31,29,3,5,http,12400.76465,76148.94531,14,18,255,255,2753570979,605036389,120,565,1,3924,8769.59124,7682.596984000001,1421927537,1421927538,77.585541,59.316941,0.000713,0.0005769999999999999,0.000136,0,0,1,0,0,2,2,2,1,1,1,1,,0
393,59.166.0.5,29665,149.171.126.5,80,tcp,FIN,0.004082,1058,822,31,29,2,2,http,1814796.75,1450269.5,8,10,255,255,1383984597,3534604145,132,82,1,82,33.866857,0.710829,1421927538,1421927538,0.5329999999999999,0.389778,0.000704,0.0005690000000000001,0.000135,0,0,1,0,0,2,2,2,6,1,1,1,,0
394,59.166.0.9,23091,149.171.126.0,80,tcp,FIN,1.007536,1580,10168,31,29,3,5,http,11505.2959,76257.32031,12,18,255,255,1143985240,1145032417,132,565,1,3924,9529.944423,7676.640128,1421927538,1421927539,91.556911,59.233001,0.0007059999999999999,0.00057,0.000136,0,0,1,0,0,1,1,3,4,1,1,1,,0
395,175.45.176.2,44100,149.171.126.12,80,tcp,FIN,0.216466,6910,268,254,252,4,1,http,237155.0313,8278.436523,14,6,255,255,522434686,4129343886,494,45,1,0,899.4437320000001,61.577828000000004,1421927539,1421927539,13.985769,41.755398,0.054992,0.007678,0.047314,0,1,1,0,0,1,1,1,1,1,1,1,Exploits,1
396,59.166.0.1,6016,149.171.126.1,80,tcp,FIN,1.124083,1580,10168,31,29,3,5,http,10312.405270000001,68350.82031,12,18,255,255,3833565508,3830410107,132,565,1,3924,10504.36542,8457.856775,1421927539,1421927540,102.156726,66.08970500000001,0.0006900000000000001,0.000553,0.00013700000000000002,0,0,1,0,0,1,3,3,1,1,1,1,,0
397,59.166.0.0,52363,149.171.126.7,80,tcp,FIN,1.010213,1684,10168,31,29,3,5,http,12385.50684,76055.25,14,18,255,255,3649370677,1504967008,120,565,1,3924,8766.322859,7677.242493000001,1421927539,1421927540,77.679233,59.392588,0.000685,0.000534,0.000151,0,0,1,0,0,3,3,2,2,1,1,1,,0
398,59.166.0.6,24565,149.171.126.7,80,tcp,FIN,1.155856,1684,10168,31,29,3,5,http,10824.87793,66471.94531,14,18,255,255,2281888269,137541655,120,565,1,3924,8864.841818,7762.289859,1421927540,1421927541,88.885541,67.959882,0.000668,0.000534,0.000134,0,0,1,0,0,1,3,3,1,1,1,1,,0
399,59.166.0.5,21829,149.171.126.1,80,tcp,FIN,1.009911,1684,10168,31,29,3,5,http,12389.21094,76077.99219,14,18,255,255,76500679,2227132480,120,565,1,3924,8765.760931,7676.409289,1421927540,1421927541,77.657382,59.374471,0.0006799999999999999,0.00054,0.00014,0,0,1,0,0,2,3,1,6,1,1,1,,0
400,59.166.0.5,22738,149.171.126.6,80,tcp,FIN,0.004036,1042,824,31,29,2,2,http,1807730.375,1470763.125,8,10,255,255,3301888702,3302895730,130,82,1,83,33.29933,0.68735,1421927542,1421927542,0.523857,0.386333,0.0006889999999999999,0.000554,0.000135,0,0,1,0,0,2,1,5,4,1,1,1,,0
401,59.166.0.7,9662,149.171.126.5,80,tcp,FIN,1.0057180000000001,1580,10168,31,29,3,5,http,11526.09375,76395.17188,12,18,255,255,2881888111,2882965451,132,565,1,3924,9530.102592,7674.961270000001,1421927541,1421927542,91.396456,59.125824,0.000709,0.0005740000000000001,0.000135,0,0,1,0,0,1,1,1,1,1,1,1,,0
402,59.166.0.8,64416,149.171.126.2,80,tcp,FIN,1.045015,1580,10168,31,29,3,5,http,11092.66406,73522.39063,12,18,255,255,856506634,857519053,132,565,1,3924,9546.042718,7688.266547,1421927541,1421927542,94.968361,61.438295,0.000697,0.00056,0.00013700000000000002,0,0,1,0,0,1,1,2,2,1,1,1,,0
403,59.166.0.0,27111,149.171.126.1,80,tcp,FIN,1.0120870000000002,1684,10168,31,29,3,5,http,12362.57324,75914.42188,14,18,255,255,1336501197,1337501829,120,565,1,3924,8766.862843,7677.076062,1421927542,1421927543,77.823769,59.503824,0.000654,0.000518,0.000136,0,0,1,0,0,3,3,2,2,2,1,1,,0
404,59.166.0.0,49503,149.171.126.7,80,tcp,FIN,1.043965,1684,10168,31,29,3,5,http,11985.07617,73596.33594,14,18,255,255,3606087310,3607060504,120,565,1,3924,8769.911184,7679.780470000001,1421927542,1421927543,80.27630500000001,61.377118,0.0007,0.00055,0.00015,0,0,1,0,0,3,3,3,2,2,1,1,,0
405,59.166.0.8,63296,149.171.126.9,80,tcp,FIN,1.032371,1684,10168,31,29,3,5,http,12119.67383,74422.85156,14,18,255,255,29017330,2179671577,120,565,1,3924,8776.797394,7685.347691,1421927543,1421927544,79.38131,60.700706000000004,0.00059,0.000455,0.000135,0,0,1,0,0,1,2,3,1,1,1,1,,0
406,59.166.0.4,25168,149.171.126.3,80,tcp,FIN,0.025266999999999998,1058,822,31,29,2,2,http,293188.75,234297.7031,8,10,255,255,209017904,212465917,132,82,1,82,204.63906699999998,5.031048,1421927544,1421927544,3.553857,2.750889,0.000651,0.0005059999999999999,0.000145,0,0,1,0,0,3,2,2,7,1,1,1,,0
407,59.166.0.5,48788,149.171.126.1,80,tcp,FIN,1.066115,1580,10168,31,29,3,5,http,10873.12305,72067.27344,12,18,255,255,1696500913,3842864571,132,565,1,3924,9951.224563,8014.048263,1421927543,1421927544,96.885724,62.684528,0.000609,0.00047300000000000006,0.000136,0,0,1,0,0,4,2,6,4,1,1,1,,0
408,175.45.176.2,48917,149.171.126.12,80,tcp,FIN,0.319114,1902,22956,62,252,4,10,http,44297.64844,551527.0625,14,24,255,255,1372268709,1339527535,136,957,3,1174,1216.2102869999999,1231.109266,1421927545,1421927545,24.547231,13.367173999999999,0.059301,0.007012000000000001,0.052288999999999995,0,1,1,0,0,1,1,1,1,1,1,1,Exploits,1
409,59.166.0.2,57804,149.171.126.7,80,tcp,FIN,1.01884,1684,10168,31,29,3,5,http,12280.63379,75411.25781,14,18,255,255,2478598035,330060561,120,565,1,3924,8765.792614,7676.4314859999995,1421927544,1421927545,78.344462,59.900234999999995,0.000674,0.000531,0.000143,0,0,1,0,0,1,1,4,1,1,1,1,,0
410,59.166.0.5,13403,149.171.126.9,80,tcp,FIN,0.039348,1042,824,31,29,2,2,http,185422.3906,150859.0,8,10,255,255,3078598104,3082037391,130,82,1,83,345.075404,8.119463,1421927545,1421927545,5.565571,4.3132220000000006,0.000662,0.000525,0.00013700000000000002,0,0,1,0,0,4,2,1,7,1,1,1,,0
411,59.166.0.4,58793,149.171.126.1,80,tcp,FIN,1.0978379999999999,1684,10168,31,29,3,5,http,11396.94531,69984.82031,14,18,255,255,149017551,150066592,120,565,1,3924,8802.259452,7707.721554000001,1421927544,1421927545,84.420695,64.546059,0.000687,0.00055,0.00013700000000000002,0,0,1,0,0,3,2,3,3,1,1,1,,0
412,59.166.0.0,55471,149.171.126.6,80,tcp,FIN,0.015058000000000002,1042,824,31,29,2,2,http,484526.5,394209.0625,8,10,255,255,1349017082,1350032766,130,82,1,83,119.714854,2.895661,1421927546,1421927546,2.102,1.611889,0.000683,0.0005480000000000001,0.000135,0,0,1,0,0,1,2,3,4,1,1,2,,0
413,59.166.0.1,8080,149.171.126.3,80,tcp,FIN,1.010114,1684,10168,31,29,3,5,http,12386.72168,76062.70313,14,18,255,255,2894403804,2895311129,120,565,1,3924,8766.765808,7675.998476999999,1421927545,1421927546,77.671002,59.390176000000004,0.000612,0.000478,0.000134,0,0,1,0,0,1,2,4,2,1,1,1,,0
414,59.166.0.4,24163,149.171.126.6,80,tcp,FIN,1.398725,19098,1087890,31,29,2,370,http,108927.7734,6213841.5,358,746,255,255,1109022554,3255441647,53,1458,1,524288,212.62184,115.852935,1421927545,1421927547,3.917104,1.876801,0.000634,0.000504,0.00013000000000000002,0,0,1,0,0,3,2,1,2,1,1,1,,0
415,175.45.176.0,39886,149.171.126.10,80,tcp,FIN,0.376695,1256,2544,62,252,3,3,http,24465.41602,48633.50781,12,10,255,255,867847221,2774209165,105,254,2,309,1682.0651079999998,56.093262,1421927546,1421927547,34.245001,40.937777000000004,0.05193,0.007624,0.044306,0,1,1,0,0,1,1,1,1,1,1,1,Exploits,1
416,175.45.176.3,16605,149.171.126.18,80,tcp,FIN,0.24090999999999999,798,2032,62,252,2,2,http,23876.13672,59042.796879999994,10,8,255,255,2003304618,2568619160,80,254,1,599,1397.149026,53.98410500000001,1421927548,1421927548,26.767778000000003,33.434855,0.050754,0.006337,0.044417,0,1,1,0,0,1,1,1,1,1,1,1,Exploits,1
417,59.166.0.5,11407,149.171.126.4,80,tcp,FIN,1.184818,1684,10168,31,29,3,5,http,10560.27148,64847.08984,14,18,255,255,1949017608,1970466815,120,565,1,3924,8922.915962000001,7813.3577510000005,1421927547,1421927548,91.11223299999999,69.663647,0.000671,0.000532,0.000139,0,0,1,0,0,4,1,2,2,2,1,1,,0
418,59.166.0.5,47826,149.171.126.5,80,tcp,FIN,0.061961,1042,824,31,29,2,2,http,117751.4922,95802.20313,8,10,255,255,2726920244,583790532,130,82,1,83,619.919966,15.144489000000002,1421927548,1421927548,8.798285,6.827222,0.000892,0.0005139999999999999,0.00037799999999999997,0,0,1,0,0,4,1,1,2,2,1,1,,0
419,59.166.0.5,8615,149.171.126.2,80,tcp,FIN,1.070131,1684,10168,31,29,3,5,http,11692.02734,71796.82031,14,18,255,255,1889016717,4043107455,120,565,1,3924,8782.663923,7692.854386,1421927546,1421927548,82.289695,62.914765,0.000704,0.00057,0.000134,0,0,1,0,0,3,2,2,3,1,1,2,,0
420,59.166.0.9,21324,149.171.126.9,80,tcp,FIN,1.008029,1684,10168,31,29,3,5,http,12412.3418,76220.03125,14,18,255,255,101535031,102555433,120,565,1,3924,8762.330165000001,7675.3104379999995,1421927547,1421927548,77.513767,59.26729399999999,0.000605,0.000481,0.000124,0,0,1,0,0,2,1,2,1,1,1,1,,0
421,59.166.0.9,56798,149.171.126.3,80,tcp,FIN,1.147969,1684,10168,31,29,3,5,http,10899.249020000001,66928.63281,14,18,255,255,401533794,2548002316,120,565,1,3924,8835.476023000001,7736.3346329999995,1421927548,1421927549,88.27569,67.484235,0.0008869999999999999,0.000733,0.000154,0,0,1,0,0,2,1,4,4,1,1,4,,0
422,59.166.0.3,39656,149.171.126.2,80,tcp,FIN,1.004842,1580,10168,31,29,3,5,http,11536.1416,76461.76563,12,18,255,255,761536663,2907950609,132,565,1,3924,9528.901638,7675.755143,1421927548,1421927549,91.317821,59.078943,0.000637,0.000496,0.00014099999999999998,0,0,1,0,0,1,2,2,4,1,1,1,,0
423,175.45.176.3,53572,149.171.126.18,80,tcp,FIN,0.224496,1464,972,62,252,2,2,http,46967.42969,30325.70703,10,8,255,255,21100474,1463754972,146,122,1,13,1346.14927,51.776629,1421927549,1421927549,24.944000000000003,29.404571999999998,0.060045,0.013257,0.046787999999999996,0,1,1,0,0,2,2,2,2,2,1,2,Exploits,1
424,175.45.176.3,59257,149.171.126.18,80,tcp,FIN,0.365112,1094,67195,62,252,2,26,http,22480.77344,1446043.875,16,56,255,255,2994572063,3004086459,68,1200,1,32209,1229.3798359999998,769.891429,1421927548,1421927549,24.340801000000003,6.2978,0.064208,0.018077,0.046131,0,1,1,0,0,2,2,2,2,2,1,2,Exploits,1
425,59.166.0.5,41974,149.171.126.0,80,tcp,FIN,1.0067709999999999,1580,10168,31,29,3,5,http,11514.03906,76315.27344,12,18,255,255,4166920627,4172140690,132,565,1,3924,9530.02148,7674.4296,1421927550,1421927551,91.482452,59.191352,0.000646,0.0005139999999999999,0.000132,0,0,1,0,0,3,1,3,4,1,1,1,,0
