srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,Label
175.45.176.0,65294,149.171.126.19,14384,tcp,FIN,0.656631,566,268,254,252,2,1,http,6213.535645,2729.082275,10,6,255,255,3020843736,742908011,57,45,1,0,3959.367773,183.915656,1421927681,1421927682,72.858333,110.876398,0.185892,0.102238,0.083654,0,1,1,0,0,2,2,1,1,1,1,1, Fuzzers,1
175.45.176.3,10156,149.171.126.14,3225401,tcp,FIN,0.646571,17266,354,254,252,7,1,-,202953.7344,3835.619141,20,8,255,255,1485214510,1531814055,863,44,0,0,2517.63753,124.862953,1421927681,1421927682,32.971736,78.000141,0.21199,0.10056,0.11143,0,1,0,0,0,5,5,2,2,2,1,2, Fuzzers,1
59.166.0.8,55978,149.171.126.2,14384,tcp,FIN,1.004684,1580,10168,31,29,3,4,http,11537.95606,76473.79688,12,18,255,255,3074220134,3071076648,132,565,1,0,9526.376702,7672.926326,1421927681,1421927682,91.302366,59.063824,0.00075,0.000595,0.000155,0,0,1,0,0,3,1,3,3,1,1,2,,0
59.166.0.4,40748,149.171.126.3,2.16E+11,tcp,FIN,0.048973,8928,424,31,29,4,1,ftp-data,1354378.875,60604.82031,14,8,255,255,3614223823,3943051222,638,53,0,0,401.626731,16.768078,1421927682,1421927682,3.767154,6.894429,0.000682,0.00055,0.000132,0,0,0,0,0,3,3,4,4,1,1,3,,0
59.166.0.1,40401,149.171.126.6,2.11E+11,tcp,FIN,0.028879,4014,59460,31,29,7,28,-,1095605.75,16236296,68,70,255,255,3794217913,3804098227,59,849,0,0,22.523192,22.241391,1421927682,1421927682,0.426045,0.410638,0.000698,0.000542,0.000156,0,0,0,0,0,4,9,3,2,1,1,1,,0
59.166.0.9,38378,149.171.126.8,892418352,tcp,FIN,0.004757,1470,1728,31,29,5,4,-,2361152,2699180,22,14,255,255,1524636729,3670323406,67,123,0,0,13.863974,0.401175,1421927682,1421927682,0.226524,0.306923,0.000782,0.000629,0.000153,0,0,0,0,0,9,7,3,2,1,1,1,,0
59.166.0.9,5017,149.171.126.9,13619,udp,CON,0.00108,146,178,31,29,0,0,dns,540740.75,659259.3125,2,2,0,0,0,0,73,89,0,0,0,0,1421927682,1421927682,0.01,0.007,0,0,0,0,0,0,0,0,3,3,3,2,1,1,1,,0
59.166.0.2,63815,149.171.126.0,13619,udp,CON,0.001075,146,178,31,29,0,0,dns,543255.8125,662325.5625,2,2,0,0,0,0,73,89,0,0,0,0,1421927682,1421927682,0.01,0.001,0,0,0,0,0,0,0,0,2,2,1,2,1,1,1,,0
59.166.0.4,11047,149.171.126.3,2.20E+11,tcp,FIN,0.04649,320,1882,31,29,1,2,ftp-data,45945.36719,283415.7813,6,8,255,255,3614221742,3645942157,53,235,0,0,643.683823,15.755881,1421927682,1421927682,9.2262,6.575857,0.000597,0.000455,0.000142,0,0,0,0,0,3,3,4,4,1,1,3,,0
59.166.0.8,62945,149.171.126.2,13619,udp,CON,0.001061,146,178,31,29,0,0,dns,550424.125,671065,2,2,0,0,0,0,73,89,0,0,0,0,1421927682,1421927682,0.01,0.007,0,0,0,0,0,0,0,0,3,3,3,3,2,1,2,,0
59.166.0.3,38122,149.171.126.8,3224627,tcp,FIN,2.081009,7814,16912,31,29,30,32,-,29793.24023,64499.48438,122,126,255,255,444637841,453359289,64,134,0,0,1406.729538,1388.76455,1421927680,1421927682,17.195446,16.644161,0.000633,0.000486,0.000147,0,0,0,0,0,9,7,3,2,1,1,1,,0
59.166.0.6,57401,149.171.126.1,12850,tcp,FIN,0.711905,3728,5474,31,29,7,7,ssh,40589.68359,58951.6875,32,24,255,255,3194216301,1044952053,117,228,0,0,1471.898585,44.321574,1421927681,1421927682,22.964678,30.918479,0.000788,0.000632,0.000156,0,0,0,0,0,2,1,2,1,1,1,1,,0
59.166.0.4,41761,149.171.126.3,2.28E+11,tcp,FIN,0.048812,528,8824,31,29,1,4,ftp-data,78013.60938,1325739.625,10,12,255,255,1464641983,1593072137,53,735,0,0,502.793324,439.541206,1421927682,1421927682,5.378556,4.387545,0.000678,0.000546,0.000132,0,0,0,0,0,3,3,4,4,1,1,3,,0
59.166.0.7,36208,149.171.126.8,13619,udp,CON,0.001076,146,178,31,29,0,0,dns,542750.9375,661710,2,2,0,0,0,0,73,89,0,0,0,0,1421927682,1421927682,0.01,0.008,0,0,0,0,0,0,0,0,1,2,3,4,1,1,1,,0
59.166.0.4,8108,149.171.126.9,13619,udp,CON,0.00106,130,162,31,29,0,0,dns,490566.0313,611320.75,2,2,0,0,0,0,65,81,0,0,0,0,1421927682,1421927682,0.001,0.006,0,0,0,0,0,0,0,0,1,3,3,4,1,1,1,,0
59.166.0.8,3922,149.171.126.1,13619,udp,CON,0.001069,146,178,31,29,0,0,dns,546304.9375,666043.0625,2,2,0,0,0,0,73,89,0,0,0,0,1421927682,1421927682,0.01,0.002,0,0,0,0,0,0,0,0,3,3,2,3,2,1,1,,0
59.166.0.2,32061,149.171.126.4,3224627,tcp,FIN,2.126912,7814,16912,31,29,30,32,-,29150.24023,63107.44922,122,126,255,255,2170025759,2226204030,64,134,0,0,1215.125527,1197.170622,1421927679,1421927682,17.574776,17.010848,0.000696,0.000552,0.000144,0,0,0,0,0,3,8,2,2,1,1,1,,0
59.166.0.7,53058,149.171.126.4,12850,tcp,FIN,0.590018,3728,5474,31,29,7,7,ssh,48974.77734,71130.03906,32,24,255,255,3370022358,3374512506,117,228,0,0,1562.811443,51.194816,1421927681,1421927682,19.032839,25.619391,0.000769,0.000613,0.000156,0,0,0,0,0,3,3,2,4,2,1,1,,0
59.166.0.7,55845,149.171.126.6,12850,tcp,FIN,0.731906,3728,5474,31,29,7,7,ssh,39480.48047,57340.69531,32,24,255,255,3130022267,984928552,117,228,0,0,1559.194365,47.739016,1421927681,1421927682,23.609871,31.787088,0.000786,0.00063,0.000156,0,0,0,0,0,3,1,3,4,2,1,1,,0
59.166.0.1,11251,149.171.126.9,2.29E+11,tcp,FIN,0.015908,2974,30506,31,29,7,18,-,1464923.375,15034449,48,50,255,255,3794215054,1644942472,62,610,0,0,19.502332,18.612337,1421927682,1421927682,0.331596,0.311694,0.000778,0.000625,0.000153,0,0,0,0,0,4,3,3,2,1,1,1,,0
59.166.0.3,21158,149.171.126.2,12850,tcp,FIN,0.006546,3728,5474,31,29,7,7,ssh,4414299,6411243.5,32,24,255,255,4034217128,1884956683,117,228,0,0,13.293651,0.374745,1421927682,1421927682,0.211161,0.252261,0.000763,0.000606,0.000157,0,0,0,0,0,1,1,3,2,1,1,1,,0
59.166.0.5,11055,149.171.126.6,892418352,tcp,FIN,0.004499,1470,1728,31,29,5,4,-,2496554.75,2853967.5,22,14,255,255,3730022157,1584923518,67,123,0,0,13.14078,0.378022,1421927682,1421927682,0.214238,0.291846,0.000678,0.000539,0.000139,0,0,0,0,0,9,9,3,1,1,1,1,,0
59.166.0.7,18533,149.171.126.3,12853,tcp,FIN,0.021813,37268,3380,31,29,18,8,smtp,13405584,1210287.5,52,42,255,255,1764639266,1765665210,717,80,0,0,22.469508,0.880995,1421927682,1421927682,0.419667,0.518878,0.000652,0.000535,0.000117,0,0,0,0,0,1,1,4,4,1,1,1,,0
59.166.0.8,59586,149.171.126.6,14384,tcp,FIN,1.005917,1580,10168,31,29,3,5,http,11523.81445,76380.0625,12,18,255,255,3854224788,3851062976,132,565,1,3924,9530.24722,7675.444756,1421927682,1421927683,91.415001,59.138119,0.000727,0.000565,0.000162,0,0,1,0,0,3,2,8,3,2,1,2,,0
59.166.0.3,27069,149.171.126.5,2.29E+11,tcp,FIN,0.112927,5174,83812,31,29,7,39,-,362499.6875,5872891.5,90,92,255,255,4270021699,2124936107,57,911,0,0,74.696248,73.77591,1421927683,1421927683,1.265101,1.234099,0.000771,0.000614,0.000157,0,0,0,0,0,9,5,4,8,1,1,1,,0
59.166.0.3,33391,149.171.126.6,909654065,tcp,FIN,0.327597,12830,548216,31,29,21,197,-,311919.8438,13357021,222,438,255,255,2182544685,40774104,58,1252,0,0,79.313251,40.473082,1421927683,1421927683,1.48095,0.748355,0.000696,0.000562,0.000134,0,0,0,0,0,9,9,8,8,4,1,4,,0
59.166.0.3,4062,149.171.126.6,909654065,tcp,FIN,0.01741,1540,1644,31,29,4,4,-,663526.6875,713612.8125,16,18,255,255,37161650,2192593524,96,91,0,0,68.449483,1.915755,1421927683,1421927683,1.139733,0.996647,0.000597,0.000463,0.000134,0,0,0,0,0,9,9,8,8,4,1,4,,0
59.166.0.5,54571,149.171.126.4,2.29E+11,udp,CON,0.001684,528,304,31,29,0,0,-,1881235.125,1083135.375,4,4,0,0,0,0,132,76,0,0,0.615183,0.2713,1421927683,1421927683,0.439,0.197333,0,0,0,0,0,0,0,0,9,8,6,5,1,1,3,,0
59.166.0.9,4561,149.171.126.5,3223857,udp,CON,0.006347,568,320,31,29,0,0,-,536946.5625,302505.125,4,4,0,0,0,0,142,80,0,0,2.484774,1.831642,1421927683,1421927683,1.764,1.298667,0,0,0,0,0,0,0,0,9,5,4,6,1,1,3,,0
59.166.0.2,19371,149.171.126.0,12853,tcp,FIN,0.435808,37268,3276,31,29,18,8,smtp,670974.375,58649.67969,52,40,255,255,3974219117,1825662204,717,82,0,0,755.309307,25.214441,1421927682,1421927683,8.538235,11.162641,0.000588,0.000461,0.000127,0,0,0,0,0,1,1,2,3,1,1,1,,0
59.166.0.8,43598,149.171.126.6,14384,tcp,FIN,1.005724,1684,10168,31,29,3,5,http,12440.78906,76394.71875,14,18,255,255,3490025558,1345650926,120,565,1,3924,8764.51011,7674.707767,1421927682,1421927683,77.334459,59.130412,0.000633,0.000503,0.00013,0,0,1,0,0,3,2,8,3,2,1,2,,0
59.166.0.2,23332,149.171.126.4,2.16E+11,tcp,FIN,0.02858,4014,59460,31,29,7,28,-,1107067.875,16406158,68,70,255,255,1944638706,4102477127,59,849,0,0,0,21.814964,1421927683,1421927683,0.421761,0.412515,0.000651,0.000526,0.000125,0,0,0,0,0,3,8,6,3,1,1,2,,0
59.166.0.3,32503,149.171.126.6,909654065,tcp,FIN,0.013481,1540,1644,31,29,4,4,-,856909.6875,921593.3125,16,18,255,255,37157233,2193150576,96,91,0,0,60.033397,1.398217,1421927683,1421927683,0.877533,0.763882,0.000637,0.000492,0.000145,0,0,0,0,0,9,9,8,8,4,1,4,,0
59.166.0.9,43884,149.171.126.5,2.24E+11,udp,CON,0.002446,536,304,31,29,0,0,-,1314799.625,745707.25,4,4,0,0,0,0,134,76,0,0,0.621548,0.644648,1421927683,1421927683,0.445,0.461333,0,0,0,0,0,0,0,0,9,5,4,6,1,1,3,,0
59.166.0.9,55360,149.171.126.7,3224627,tcp,FIN,0.458797,7814,16912,31,29,30,32,-,135136.0156,292556.4063,122,126,255,255,2004639137,4155232395,64,134,0,0,416.694021,413.889673,1421927683,1421927683,3.78857,3.666008,0.000659,0.000542,0.000117,0,0,0,0,0,9,5,3,6,1,1,1,,0
59.166.0.9,6983,149.171.126.5,2.24E+11,tcp,FIN,0.00626,3744,2456,31,29,7,7,-,4518849.5,2964856.25,18,18,255,255,2486736370,2490924420,208,136,0,0,16.556136,0.484578,1421927683,1421927683,0.348882,0.334118,0.000752,0.000577,0.000175,0,0,0,0,0,9,5,4,6,1,1,3,,0
59.166.0.9,42510,149.171.126.8,14384,tcp,FIN,1.00574,1580,10168,31,29,3,5,http,11525.84082,76393.5,12,18,255,255,3550024701,1405660138,132,565,1,3924,9529.998885,7674.42488,1421927682,1421927683,91.398815,59.129,0.000688,0.000543,0.000145,0,0,1,0,0,1,1,3,6,1,1,1,,0
59.166.0.3,3208,149.171.126.6,909654065,tcp,FIN,0.017366,1540,1644,31,29,4,4,-,665207.875,715420.9375,16,18,255,255,37160790,42417992,96,91,0,0,67.785035,1.987081,1421927683,1421927683,1.135867,0.990176,0.000668,0.00053,0.000138,0,0,0,0,0,9,9,8,8,4,1,4,,0
59.166.0.5,51955,149.171.126.7,2.29E+11,tcp,FIN,0.155076,5174,83812,31,29,7,39,-,263973.8125,4276664.5,90,92,255,255,2246732508,2247936672,57,911,0,0,87.257544,88.857064,1421927683,1421927683,1.689169,1.680088,0.002288,0.002178,0.00011,0,0,0,0,0,9,5,3,5,1,1,1,,0
59.166.0.2,59559,149.171.126.4,2.11E+11,tcp,FIN,0.020185,2974,30506,31,29,7,18,-,1154520.75,11848799,48,50,255,255,4090021924,4090318132,62,610,0,0,26.177033,24.920851,1421927683,1421927683,0.43187,0.399571,0.000757,0.000596,0.000161,0,0,0,0,0,3,8,6,3,1,1,2,,0
59.166.0.5,25466,149.171.126.4,3223857,udp,CON,0.004453,568,312,31,29,0,0,-,765326.75,420390.7188,4,4,0,0,0,0,142,78,0,0,1.665003,1.408085,1421927683,1421927683,1.184333,1.003667,0,0,0,0,0,0,0,0,9,8,6,5,1,1,3,,0
59.166.0.3,31392,149.171.126.7,14384,tcp,FIN,0.004135,1058,822,31,29,2,2,http,1791535.625,1431680.75,8,10,255,255,37155933,2187777210,132,82,1,82,34.432664,0.725566,1421927683,1421927683,0.540571,0.396667,0.000721,0.000561,0.00016,0,0,1,0,0,1,1,3,8,1,1,1,,0
59.166.0.5,28000,149.171.126.4,2.16E+11,tcp,FIN,0.00485,4528,2456,31,29,7,7,-,7054845,3826804,18,18,255,255,4214220737,2067697521,252,136,0,0,13.322795,0.333087,1421927683,1421927683,0.266706,0.256118,0.000625,0.000492,0.000133,0,0,0,0,0,9,8,6,5,1,1,3,,0
59.166.0.8,49221,149.171.126.2,892418352,tcp,FIN,0.101993,1470,1728,31,29,5,4,-,110125.2031,125890.9922,22,14,255,255,2426732572,277454210,67,123,0,0,0,15.077292,1421927683,1421927683,4.85681,7.711154,0.000716,0.000584,0.000132,0,0,0,0,0,3,2,1,3,1,1,1,,0
59.166.0.9,23842,149.171.126.0,13619,udp,CON,0.001063,130,162,31,29,0,0,dns,489181.5938,609595.5,2,2,0,0,0,0,65,81,0,0,0,0,1421927683,1421927683,0.011,0.006,0,0,0,0,0,0,0,0,3,2,2,6,1,1,1,,0
59.166.0.4,9999,149.171.126.3,12849,tcp,FIN,0.894678,2934,3742,31,29,11,15,ftp,25734.39844,32843.10156,52,54,255,255,1464639556,3615215849,56,69,0,0,1753.568388,53.6275,1421927682,1421927683,17.536353,16.87183,0.000614,0.000467,0.000147,0,0,0,1,1,1,1,2,3,1,1,1,,0
59.166.0.1,3394,149.171.126.3,892418352,tcp,FIN,0.109816,1470,1728,31,29,5,4,-,102280.1797,116922.8516,22,14,255,255,2306734103,2302826880,67,123,0,0,422.556672,14.972794,1421927683,1421927683,5.229333,8.354846,0.001219,0.001045,0.000174,0,0,0,0,0,4,2,2,1,1,1,1,,0
59.166.0.3,29719,149.171.126.4,13619,udp,CON,0.001075,132,164,31,29,0,0,dns,491162.7813,610232.5625,2,2,0,0,0,0,66,82,0,0,0,0,1421927683,1421927683,0.01,0.006,0,0,0,0,0,0,0,0,4,1,6,8,1,1,1,,0
59.166.0.5,31911,149.171.126.6,2.28E+11,tcp,FIN,0.040042,2438,19266,31,29,7,13,-,474301.9688,3753059,38,40,255,255,97154678,190572853,64,482,0,0,70.272296,68.510811,1421927683,1421927683,1.072946,1.011744,0.001725,0.00058,0.001145,0,0,0,0,0,9,9,8,5,1,1,1,,0
59.166.0.3,28720,149.171.126.8,2.29E+11,tcp,FIN,0.043944,2438,19266,31,29,7,13,-,432186.4063,3419807,38,40,255,255,2124638690,2190612184,64,482,0,0,0,70.10942,1421927683,1421927683,1.178865,1.11459,0.000609,0.000472,0.000137,0,0,0,0,0,9,7,3,8,1,1,1,,0
59.166.0.4,1785,149.171.126.6,2.20E+11,tcp,FIN,0.164287,5174,83812,31,29,7,39,-,249173.7031,4036886.75,90,92,255,255,217151817,2362807173,57,911,0,0,105.641916,104.32583,1421927683,1421927683,1.842157,1.799681,0.000695,0.000506,0.000189,0,0,0,0,0,7,9,8,3,1,1,1,,0
59.166.0.4,3393,149.171.126.8,825440056,tcp,FIN,0.044157,2438,19266,31,29,7,13,-,430101.6875,3403311,38,40,255,255,2362541730,2465656995,64,482,0,0,0,78.682659,1421927683,1421927683,1.184811,1.117564,0.000713,0.000568,0.000145,0,0,0,0,0,7,7,3,3,1,1,1,,0
175.45.176.3,63039,149.171.126.17,14384,tcp,FIN,1.488211,1530,1728,62,252,2,2,http,7402.175781,8364.405273,10,10,255,255,655115329,1286226883,153,173,0,0,9570.416238,290.46975,1421927682,1421927683,165.342,158.553562,0.157188,0.061219,0.095969,0,1,0,0,0,1,1,1,2,1,1,1,Generic,1
175.45.176.0,58890,149.171.126.19,14384,tcp,FIN,0.726054,566,268,254,252,2,1,http,5619.416504,2468.135986,10,6,255,255,2051780676,3600986702,57,45,0,0,4153.190751,201.713344,1421927682,1421927683,80.672667,118.313602,0.175077,0.133959,0.041118,0,1,0,0,0,2,2,1,1,1,1,1, Fuzzers,1
175.45.176.3,6629,149.171.126.14,3225401,tcp,FIN,0.59738,546,268,254,252,2,1,-,6588.770996,2999.765625,10,6,255,255,1453491791,3214330195,55,45,0,0,2982.53579,149.207703,1421927682,1421927683,60.549778,104.893203,0.147121,0.072904,0.074217,0,1,0,0,0,5,5,1,2,1,1,1, Fuzzers,1
175.45.176.1,47162,149.171.126.12,14384,tcp,FIN,1.467368,848,354,254,252,2,1,http,4165.280762,1690.100952,10,8,255,255,2127486900,3956740494,85,44,0,0,9889.481287,279.167219,1421927681,1421927683,160.915667,193.385281,0.253724,0.113661,0.140063,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
175.45.176.3,10669,149.171.126.14,3225401,tcp,FIN,0.520105,738,268,254,252,2,1,-,10228.7041,3445.458008,10,6,255,255,737423855,2857076368,74,45,0,0,2630.80608,124.330406,1421927683,1421927684,52.289444,87.185602,0.162001,0.084174,0.077827,0,1,0,0,0,5,5,1,1,1,1,1, Fuzzers,1
59.166.0.0,23247,149.171.126.1,13619,udp,CON,0.001031,146,178,31,29,0,0,dns,566440.3125,690591.625,2,2,0,0,0,0,73,89,0,0,0,0,1421927684,1421927684,0.01,0.006,0,0,0,0,0,0,0,0,1,3,2,2,1,1,1,,0
59.166.0.1,60136,149.171.126.0,3224627,tcp,FIN,0.033696,7816,15092,31,29,30,32,-,1840455.875,3554843.25,122,126,255,255,817156156,818173530,64,120,0,0,17.373494,15.00836,1421927684,1421927684,0.275496,0.264984,0.000722,0.000569,0.000153,0,0,0,0,0,4,3,1,3,1,1,1,,0
59.166.0.1,6290,149.171.126.4,12850,tcp,FIN,0.127019,3728,5474,31,29,7,7,ssh,227493.5156,330407.25,32,24,255,255,2542537952,398356754,117,228,0,0,354.577385,12.074792,1421927684,1421927684,4.097387,5.304,0.002329,0.002176,0.000153,0,0,0,0,0,1,3,2,3,1,1,1,,0
59.166.0.9,59880,149.171.126.8,909654065,tcp,FIN,0.017413,1540,1644,31,29,4,4,-,663412.4375,713489.9375,16,18,255,255,2782548143,643003756,96,91,0,0,68.443058,1.93733,1421927684,1421927684,1.139133,0.996765,0.000586,0.000465,0.000121,0,0,0,0,0,9,7,3,4,3,1,3,,0
59.166.0.1,1906,149.171.126.1,13619,udp,CON,0.00106,130,162,31,29,0,0,dns,490566.0313,611320.75,2,2,0,0,0,0,65,81,0,0,0,0,1421927684,1421927684,0.01,0.005,0,0,0,0,0,0,0,0,1,3,2,3,1,1,1,,0
59.166.0.3,22327,149.171.126.4,12853,tcp,FIN,0.029751,37372,3380,31,29,18,8,smtp,9856206,887365.125,52,42,255,255,877154612,3027775910,719,80,0,0,32.491462,1.359573,1421927684,1421927684,0.576392,0.712317,0.000686,0.000542,0.000144,0,0,0,0,0,1,1,2,4,1,1,1,,0
59.166.0.9,14765,149.171.126.6,13619,udp,CON,0.001109,132,164,31,29,0,0,dns,476104.625,591523.9375,2,2,0,0,0,0,66,82,0,0,0,0,1421927684,1421927684,0.01,0.006,0,0,0,0,0,0,0,0,3,1,2,4,1,1,1,,0
59.166.0.9,21135,149.171.126.8,909654065,tcp,FIN,0.01748,1540,1644,31,29,4,4,-,660869.5625,710755.125,16,18,255,255,2782547310,642412005,96,91,0,0,68.3189,2.02198,1421927684,1421927684,1.144333,0.997647,0.000651,0.000517,0.000134,0,0,0,0,0,9,7,3,4,3,1,3,,0
59.166.0.3,10014,149.171.126.9,892418352,tcp,FIN,0.005451,1470,1728,31,29,5,4,-,2060539.375,2355531.25,22,14,255,255,2602539548,2607049301,67,123,0,0,17.768783,0.43671,1421927684,1421927684,0.259571,0.363538,0.000712,0.000586,0.000126,0,0,0,0,0,9,3,2,4,1,1,2,,0
59.166.0.4,34680,149.171.126.5,12850,tcp,FIN,0.010279,3728,5474,31,29,7,7,ssh,2811168.5,4082887.5,32,24,255,255,2846732337,2847050715,117,228,0,0,21.168411,0.571445,1421927684,1421927684,0.342633,0.413,0.00076,0.000617,0.000143,0,0,0,0,0,1,1,3,1,1,1,1,,0
59.166.0.3,46376,149.171.126.6,909654065,tcp,FIN,0.870205,11722,485110,31,29,19,174,-,107229.9063,4448239.5,202,388,255,255,2182546438,2187277068,58,1250,0,0,1348.472054,971.979177,1421927683,1421927684,4.327711,2.247354,0.000601,0.000477,0.000124,0,0,0,0,0,9,9,2,4,1,1,1,,0
59.166.0.0,60972,149.171.126.5,12853,tcp,FIN,0.029392,37268,3380,31,29,18,8,smtp,9948830,898203.5625,52,42,255,255,3086736204,938174849,717,80,0,0,33.543702,1.414013,1421927684,1421927684,0.568608,0.704415,0.000631,0.000508,0.000123,0,0,0,0,0,1,1,3,2,1,1,1,,0
59.166.0.3,64699,149.171.126.9,13619,udp,CON,0.001079,146,178,31,29,0,0,dns,541241.9375,659870.25,2,2,0,0,0,0,73,89,0,0,0,0,1421927684,1421927684,0.01,0.005,0,0,0,0,0,0,0,0,4,3,2,4,1,1,2,,0
59.166.0.6,11099,149.171.126.5,959461433,tcp,FIN,0.053718,3910,59564,31,29,7,28,-,573513.5,8747459,66,72,255,255,517154148,537354335,59,827,0,0,58.852678,0,1421927684,1421927684,0.821446,0.748394,0.000673,0.000579,0.000094,0,0,0,0,0,1,5,3,1,1,1,1,,0
59.166.0.9,17775,149.171.126.8,909654065,tcp,FIN,0.013757,1540,1644,31,29,4,4,-,839718,903103.875,16,18,255,255,2782543861,643555014,96,91,0,0,61.596458,1.429209,1421927684,1421927684,0.896067,0.780294,0.000614,0.000488,0.000126,0,0,0,0,0,9,7,3,4,3,1,3,,0
59.166.0.3,47593,149.171.126.6,909654065,tcp,FIN,0.6215,13246,548216,31,29,21,197,-,169769.9063,7040579,230,438,255,255,2182545575,2186734660,58,1252,0,0,650.560987,469.732876,1421927683,1421927684,2.712607,1.421112,0.000602,0.00047,0.000132,0,0,0,0,0,4,1,2,3,1,1,1,,0
59.166.0.3,22127,149.171.126.0,13619,udp,CON,0.001073,146,178,31,29,0,0,dns,544268.375,663560.125,2,2,0,0,0,0,73,89,0,0,0,0,1421927684,1421927684,0.007,0.005,0,0,0,0,0,0,0,0,6,4,1,3,1,1,1,,0
59.166.0.9,62609,149.171.126.8,909654065,tcp,FIN,0.503289,13558,548216,31,29,21,197,-,214604.3438,8694249,236,438,255,255,637158237,2786167012,57,1252,0,0,110.067716,68.954604,1421927684,1421927684,2.140311,1.150485,0.000656,0.000523,0.000133,0,0,0,0,0,6,8,1,2,1,1,1,,0
59.166.0.3,12625,149.171.126.9,892418352,tcp,FIN,0.004479,1470,1728,31,29,5,4,-,2507702.75,2866711.5,22,14,255,255,577152161,577514013,67,123,0,0,13.070177,0.38369,1421927684,1421927684,0.213286,0.288846,0.000724,0.00059,0.000134,0,0,0,0,0,4,6,2,3,1,1,1,,0
59.166.0.6,9411,149.171.126.9,909652276,tcp,FIN,0.033042,3078,30506,31,29,7,18,-,730464.3125,7238303,50,50,255,255,2666731795,2667033876,62,610,0,0,0,1.20582,1421927684,1421927684,0.667265,0.662571,0.000711,0.000574,0.000137,0,0,0,0,0,5,6,2,1,1,1,1,,0
59.166.0.9,16424,149.171.126.6,14384,tcp,FIN,0.004179,1058,822,31,29,2,2,http,1772672.875,1416606.875,8,10,255,255,2782542370,2787779808,132,82,1,82,34.987296,0.742283,1421927684,1421927684,0.548,0.403111,0.000696,0.000547,0.000149,0,0,1,0,0,1,1,2,2,1,1,1,,0
59.166.0.3,60812,149.171.126.7,14384,tcp,FIN,1.006829,1684,10168,31,29,3,5,http,12427.13477,76310.875,14,18,255,255,757160775,758205933,120,565,1,3924,8765.624699,7674.683631,1421927684,1421927685,77.349849,59.195059,0.000644,0.000509,0.000135,0,0,1,0,0,3,1,3,3,1,1,1,,0
59.166.0.7,2001,149.171.126.1,2.29E+11,udp,CON,0.001788,536,304,31,29,0,0,-,1798657.75,1020134.25,4,4,0,0,0,0,134,76,0,0,0.664916,0.291809,1421927685,1421927685,0.473667,0.211333,0,0,0,0,0,0,0,0,8,6,4,6,1,1,3,,0
59.166.0.7,27776,149.171.126.7,892418352,tcp,FIN,0.00451,1470,1728,31,29,5,4,-,2490465.75,2847006.75,22,14,255,255,1057152648,1057412488,67,123,0,0,13.183461,0.381297,1421927685,1421927685,0.214762,0.290154,0.000754,0.000596,0.000158,0,0,0,0,0,8,6,3,6,2,1,1,,0
59.166.0.7,3039,149.171.126.1,2.24E+11,tcp,FIN,0.317433,4264,2976,31,29,7,7,-,103631.3203,72330.22656,28,28,255,255,1297155724,1300354887,152,106,0,0,672.841889,17.57334,1421927685,1421927685,11.743333,11.738667,0.000619,0.000482,0.000137,0,0,0,0,0,8,6,4,6,1,1,3,,0
59.166.0.3,44955,149.171.126.9,12850,tcp,FIN,0.159258,3728,5474,31,29,7,7,ssh,181441.4375,263522.0938,32,24,255,255,1417154031,1417387830,117,228,0,0,0,13.419726,1421927685,1421927685,5.137355,6.897261,0.000638,0.000489,0.000149,0,0,0,0,0,2,1,3,3,1,1,1,,0
59.166.0.9,19408,149.171.126.8,909654065,tcp,FIN,1.085681,13558,548216,31,29,21,197,-,99484.10938,4030392.25,236,438,255,255,637159060,2786725380,57,1252,0,0,1007.541206,737.904326,1421927684,1421927685,4.618523,2.483332,0.000584,0.000462,0.000122,0,0,0,0,0,6,8,3,3,1,1,2,,0
59.166.0.0,52107,149.171.126.7,12850,tcp,FIN,0.239865,3728,5474,31,29,7,7,ssh,120467.7578,174965.0781,32,24,255,255,1177152163,3322822583,117,228,0,0,518.58528,16.030975,1421927685,1421927685,7.737581,10.399392,0.00068,0.000554,0.000126,0,0,0,0,0,1,1,3,1,1,1,1,,0
59.166.0.2,43927,149.171.126.9,3223857,udp,CON,0.086183,568,312,31,29,0,0,-,39543.76172,21721.22266,4,4,0,0,0,0,142,78,0,0,33.45275,33.416688,1421927685,1421927685,23.658666,23.635666,0,0,0,0,0,0,0,0,6,6,3,2,1,1,2,,0
59.166.0.9,48167,149.171.126.2,842086705,tcp,FIN,0.042531,2438,19266,31,29,7,13,-,446544.875,3533422.75,38,40,255,255,3502541252,1426484910,64,482,0,0,68.945424,66.465234,1421927685,1421927685,1.140243,1.076333,0.000722,0.000551,0.000171,0,0,0,0,0,6,3,1,3,1,1,1,,0
